Bib,Name,Country,Gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Gender Qualifier Rank,Qualified
428,Lucila De Oliveira Terra,Brazil,Female,F40-44,05:26:10,710,93,18,00:32:10,253,34,5,02:41:01,772,88,15,02:07:36,929,165,36,00:2:29,262,40,8,00:2:54,664,114,24,FIN,05:07:26,730,87,
1608,Marcelo Leal,Brazil,Male,M60-64,06:15:18,1201,988,11,00:41:25,963,810,12,03:03:55,1253,1028,12,02:20:06,1152,935,10,00:5:30,1296,1017,15,00:4:21,1163,940,10,FIN,05:07:26,731,644,
470,Fernanda Michel,Brazil,Female,F40-44,05:26:13,711,94,19,00:36:44,601,88,17,02:41:27,784,93,18,02:03:00,819,142,31,00:3:02,515,86,20,00:2:01,216,37,5,FIN,05:07:29,732,88,
365,Juliana Graciano De Resende,Brazil,Female,F35-39,05:18:24,622,75,26,00:36:22,566,81,16,02:39:10,714,74,23,01:58:00,700,114,35,00:3:03,531,90,21,00:1:48,117,16,4,FIN,05:07:30,733,89,
657,Victor Costa Gonzaga,Brazil,Male,M40-44,05:32:16,791,678,147,00:41:19,957,805,170,02:42:50,818,718,150,01:59:39,738,614,136,00:4:36,1114,871,200,00:3:52,1053,857,192,FIN,05:07:44,734,645,
1018,Suzana Aguiar,Brazil,Female,F45-49,05:34:49,815,119,17,00:40:51,932,148,24,02:48:16,965,132,21,01:59:21,730,123,18,00:3:12,610,105,14,00:3:08,771,139,25,FIN,05:07:45,735,90,
475,Karen Marcia Martins,Brazil,Female,F40-44,05:26:40,720,97,20,00:38:35,751,118,23,02:45:45,891,117,24,01:55:14,622,93,18,00:3:34,772,147,34,00:3:32,937,175,43,FIN,05:07:54,736,91,
1389,Helder Bertholo,Brazil,Male,M30-34,05:18:58,626,551,86,00:38:07,729,614,92,02:31:47,485,443,65,02:00:26,762,634,106,00:4:58,1200,941,154,00:3:40,994,808,135,FIN,05:07:57,737,646,
456,Jackeline Pinto Da Silva,Brazil,Female,F40-44,05:26:45,723,99,21,00:31:34,218,26,3,02:51:22,1037,153,34,01:57:11,679,110,23,00:3:45,847,172,43,00:2:52,647,112,23,FIN,05:07:59,738,92,
1642,Natalia Domingues Falcao Girao,Brazil,Female,F40-44,05:26:46,724,100,22,00:36:23,568,83,14,02:40:44,761,83,14,01:59:49,746,126,27,00:4:30,1089,237,56,00:5:19,1310,267,64,FIN,05:08:00,739,93,
185,Rafael Belmonte,Brazil,Male,M35-39,05:24:23,688,602,136,00:34:00,373,326,65,02:50:33,1018,873,183,01:52:41,555,479,114,00:4:14,1007,801,168,00:2:54,662,549,128,FIN,05:08:09,740,647,
1528,Alexandre Goyanna,Brazil,Male,M50-54,05:48:55,978,824,46,00:43:56,1118,915,62,02:39:12,715,641,37,02:19:18,1135,923,55,00:3:17,654,539,29,00:3:11,789,646,35,FIN,05:08:11,741,648,
1556,CASSIUS BITTENCOURT,Brazil,Male,M50-54,05:49:02,980,825,47,00:38:09,732,616,37,02:40:05,744,665,39,02:22:37,1187,961,59,00:3:34,773,626,37,00:4:37,1221,981,63,FIN,05:08:18,742,649,
447,Roberta Mesquita Da Silva,Brazil,Female,F40-44,05:27:05,728,102,23,00:31:20,209,24,2,02:50:59,1028,150,33,01:57:15,682,111,24,00:4:19,1037,215,51,00:3:12,795,145,34,FIN,05:08:18,743,94,
237,Nestor David Figari De La Cueva,Brazil,Male,M35-39,05:24:33,690,604,137,00:34:30,409,356,72,02:39:25,724,647,144,02:01:15,782,649,145,00:4:27,1076,844,180,00:4:55,1260,1008,211,FIN,05:08:19,744,650,
401,Ariadne Souza,Brazil,Female,F35-39,05:19:28,628,77,27,00:36:40,593,86,17,02:51:01,1029,151,40,01:45:49,372,47,18,00:3:29,742,141,35,00:2:27,449,74,18,FIN,05:08:32,745,95,
303,Larceles Menezes Elias,Brazil,Male,M35-39,05:24:50,693,607,138,01:06:58,1443,1145,237,02:22:58,211,199,50,01:48:27,433,375,91,00:3:55,917,731,153,00:2:32,493,410,106,FIN,05:08:35,746,651,
1253,Gabriel De Carvalho Lopes,Brazil,Male,M30-34,05:19:56,632,555,87,00:38:14,739,622,96,02:34:33,567,513,79,01:58:38,709,593,99,00:4:31,1095,857,134,00:3:59,1082,879,144,FIN,05:08:53,747,652,
1330,Alberto Saad Coppola Filho,Brazil,Male,M30-34,05:19:58,633,556,88,00:42:43,1039,862,139,02:35:44,606,546,87,01:53:42,582,498,85,00:4:40,1132,887,144,00:3:08,766,629,105,FIN,05:08:55,748,653,
654,Hugo Corbucci,Brazil,Male,M40-44,05:33:37,807,691,148,00:45:19,1188,967,204,02:48:55,982,847,191,01:54:22,595,506,108,00:3:23,696,567,129,00:1:37,67,58,6,FIN,05:08:59,749,654,
504,Murilo Constante Itagiba,Brazil,Male,M40-44,05:33:42,810,693,149,00:33:49,361,317,73,02:38:50,700,627,134,02:14:35,1065,869,189,00:3:13,618,511,117,00:3:14,814,668,145,FIN,05:09:04,750,655,
264,Gustavo Sousa,Brazil,Male,M35-39,05:25:27,699,612,139,00:48:58,1321,1060,214,02:36:29,629,566,129,01:53:33,575,493,118,00:3:32,756,614,129,00:2:56,675,559,130,FIN,05:09:10,751,656,
862,Maxwell Idalino Dos Santos Ribas,Brazil,Male,M45-49,05:44:43,927,782,137,00:49:12,1330,1067,195,02:37:36,666,601,105,02:08:49,956,784,138,00:5:04,1219,958,159,00:4:02,1094,889,148,FIN,05:09:29,752,657,
1416,Jorive Tavares Junior,Brazil,Male,M30-34,05:20:33,639,561,89,00:36:13,549,472,71,02:27:58,361,333,54,02:08:02,939,774,132,00:4:39,1128,883,141,00:3:40,985,802,133,FIN,05:09:29,753,658,
1553,Carlos Falcao,Brazil,Male,M50-54,05:50:28,1001,838,48,00:34:55,447,387,17,02:37:14,647,583,34,02:31:31,1274,1027,62,00:3:40,812,657,43,00:3:07,763,626,33,FIN,05:09:34,754,659,
1176,Harysson Rodrigues Gomes,Brazil,Male,M25-29,05:11:51,535,475,46,00:35:36,493,428,44,02:19:07,142,135,13,02:11:41,1013,828,68,00:3:30,746,605,59,00:1:56,176,148,13,FIN,05:09:38,755,660,
1407,Lucas Souto Marquez Albuquerque,Brazil,Male,M30-34,05:20:49,642,563,90,00:35:38,497,432,63,02:31:53,486,444,66,02:06:05,895,741,127,00:3:48,872,694,104,00:3:27,903,736,123,FIN,05:09:44,756,661,
977,Flavio Melo,Brazil,Male,M45-49,05:45:03,932,785,138,00:39:05,789,669,113,02:42:01,800,705,125,02:12:21,1024,836,150,00:6:25,1385,1092,195,00:5:11,1294,1033,183,FIN,05:09:47,757,662,
1427,Cairo De Paula Santos,Brazil,Male,M30-34,05:21:08,645,566,91,00:39:47,847,710,115,02:34:46,575,521,81,01:58:55,717,600,100,00:3:47,862,687,101,00:3:54,1063,864,140,FIN,05:10:03,758,663,
1045,Leda Guimaraes,Brazil,Female,F45-49,05:37:19,840,123,18,00:44:31,1151,211,37,02:53:12,1075,162,29,01:52:38,554,76,8,00:4:05,967,197,33,00:2:54,665,115,17,FIN,05:10:03,759,96,
1245,Murillo Henrique Sanches,Brazil,Male,M30-34,05:21:11,648,568,92,00:37:03,627,532,80,02:38:16,684,616,99,01:57:05,675,567,94,00:4:46,1151,902,147,00:4:01,1089,885,147,FIN,05:10:06,760,664,
1486,Eduardo Jose Lopes Goncalo,Brazil,Male,M50-54,05:51:05,1006,841,49,00:40:35,914,769,52,02:55:42,1123,945,56,02:07:02,916,756,40,00:4:18,1033,820,59,00:3:28,910,742,39,FIN,05:10:06,761,665,
770,FERNANDO SABINO M MONTEIRO,Brazil,Male,M45-49,05:45:27,939,791,139,00:35:54,523,452,71,02:43:03,823,722,131,02:19:30,1143,930,172,00:3:47,863,688,110,00:3:13,801,655,99,FIN,05:10:08,762,666,
1559,Daniel Ferreira,Brazil,Male,M50-54,05:51:13,1010,845,50,00:35:53,520,450,20,02:54:01,1089,922,54,02:14:28,1061,866,46,00:3:44,840,672,45,00:3:06,754,620,31,FIN,05:10:13,763,667,
658,Weber Anjos,Brazil,Male,M40-44,05:35:00,820,700,150,00:42:05,1006,842,179,02:43:34,835,731,155,02:02:13,802,662,147,00:3:26,715,582,132,00:3:42,1006,818,181,FIN,05:10:16,764,668,
463,Tatiane Da Cunha Marques Brioli,Brazil,Female,F40-44,05:29:12,760,108,24,00:45:05,1173,217,50,02:41:14,778,90,17,01:56:01,646,98,21,00:3:42,827,164,41,00:3:10,783,143,33,FIN,05:10:18,765,97,
355,Flavio Nunes Camargos,Brazil,Male,M35-39,05:26:40,721,624,140,00:40:11,878,736,151,02:47:46,951,821,172,01:51:29,527,456,109,00:4:14,1009,802,169,00:3:00,708,587,142,FIN,05:10:20,766,669,
893,Eduardo Lima,Brazil,Male,M45-49,05:45:43,944,795,140,00:41:54,994,834,143,02:52:02,1052,896,169,02:03:14,826,684,118,00:5:09,1234,969,162,00:3:24,885,722,111,FIN,05:10:23,767,670,
1273,Danilo Marinho,Brazil,Male,M30-34,05:21:31,649,569,93,00:39:07,791,671,109,02:48:24,968,836,136,01:46:34,390,341,55,00:2:58,476,400,61,00:4:27,1182,955,158,FIN,05:10:25,768,671,
172,Albert Santana,Brazil,Male,M35-39,05:26:52,725,625,141,00:43:52,1115,913,183,02:32:01,492,449,109,02:04:23,856,707,154,00:4:03,960,764,161,00:2:34,515,430,109,FIN,05:10:31,769,672,
381,Amanda Secco Gregorio,Brazil,Female,F35-39,05:21:34,652,81,28,00:44:10,1134,208,48,02:40:56,769,86,27,01:51:19,520,70,25,00:3:15,633,111,26,00:1:54,151,24,7,FIN,05:10:34,770,98,
1431,Gustavo Lucena,Brazil,Male,M30-34,05:21:40,655,574,94,00:39:53,855,717,116,02:33:49,545,493,75,02:01:41,794,656,110,00:3:27,717,583,87,00:2:50,627,518,85,FIN,05:10:34,771,673,
676,Edmilson Gomes De Oliveira Filho,Brazil,Male,M40-44,05:35:22,825,705,151,00:41:13,950,798,167,02:44:09,847,743,160,01:59:31,734,611,134,00:5:57,1350,1065,231,00:4:33,1210,975,217,FIN,05:10:36,772,674,
328,Thiago Dalge,Brazil,Male,M35-39,05:26:58,727,626,142,00:32:25,267,233,46,02:46:18,902,783,164,02:03:11,825,683,151,00:3:01,504,421,91,00:2:03,232,195,47,FIN,05:10:37,773,675,
1209,Henrique Zaccarelli,Brazil,Male,M25-29,05:12:51,548,484,47,00:35:58,530,457,48,02:33:31,534,484,43,01:57:54,697,584,52,00:2:56,467,394,39,00:2:33,510,425,43,FIN,05:10:37,774,676,
1369,Rodrigo Ventura,Brazil,Male,M30-34,05:21:55,660,578,95,00:33:17,317,282,45,02:33:56,548,495,76,02:06:59,915,755,130,00:3:42,823,662,98,00:4:00,1084,880,145,FIN,05:10:48,775,677,
825,Rodrigo Capaz,Brazil,Male,M45-49,05:46:18,950,801,141,00:44:15,1139,931,168,02:48:28,973,839,157,02:04:21,855,706,124,00:5:29,1293,1015,177,00:3:43,1010,822,132,FIN,05:10:54,776,678,
849,Matheus Pereira Júnior,Brazil,Male,M45-49,05:46:18,951,802,142,00:40:21,892,750,127,02:37:59,679,611,108,02:21:23,1168,946,174,00:3:11,597,494,81,00:3:24,886,723,112,FIN,05:10:54,777,679,
317,Guilherme Avila,Brazil,Male,M35-39,05:27:23,733,631,143,00:37:30,674,569,120,02:29:53,417,382,95,02:14:41,1067,871,180,00:3:33,766,623,132,00:1:46,105,91,23,FIN,05:11:00,778,680,
178,Bruno Iudice,Brazil,Male,M35-39,05:27:26,734,632,144,00:32:58,302,267,54,02:33:33,535,485,115,02:14:20,1058,863,178,00:2:58,479,402,89,00:3:37,971,790,174,FIN,05:11:03,779,681,
616,Rafael Tavares Silva,Brazil,Male,M40-44,05:35:52,828,708,152,00:32:24,266,232,53,02:43:55,845,741,159,02:13:06,1036,847,185,00:4:10,991,789,182,00:2:19,368,310,54,FIN,05:11:04,780,682,
322,Bruno Nardon Felici,Brazil,Male,M35-39,05:27:29,735,633,145,00:31:50,235,204,43,02:40:20,753,671,149,02:07:24,927,763,165,00:4:19,1039,823,177,00:3:36,961,781,172,FIN,05:11:06,781,683,
768,Marcelo Moreira Falci Junior,Brazil,Male,M45-49,05:46:40,955,806,143,00:41:30,969,815,141,02:54:09,1094,926,176,02:03:09,823,681,117,00:4:30,1087,852,134,00:3:22,871,711,109,FIN,05:11:14,782,684,
1352,Vitor Pereira Mariano,Brazil,Male,M30-34,05:22:25,665,583,96,00:37:01,625,530,78,02:43:53,843,739,119,01:55:54,642,546,91,00:3:05,536,445,66,00:2:32,491,408,72,FIN,05:11:17,783,685,
1588,josmar Fregnan,Brazil,Male,M55-59,06:03:30,1116,923,24,00:46:20,1230,997,29,03:03:27,1245,1023,29,02:05:22,875,722,13,00:4:53,1177,921,19,00:3:28,911,743,17,FIN,05:11:20,784,686,
1166,Alexandre Pinheiro,Brazil,Male,M25-29,05:13:45,558,493,48,00:33:25,325,290,29,02:39:39,732,654,56,01:55:45,633,538,49,00:2:47,386,323,27,00:2:08,285,239,31,FIN,05:11:31,785,687,
319,Leandro Ribeiro Costa,Brazil,Male,M35-39,05:28:06,744,640,146,00:44:17,1141,933,185,02:46:30,910,789,165,01:50:07,490,422,99,00:4:00,944,752,158,00:3:13,807,661,155,FIN,05:11:41,786,688,
874,Joao Guilherme Moraes De Souza Aguirre,Brazil,Male,M45-49,05:47:11,957,808,144,00:35:28,481,417,64,02:45:11,872,760,139,02:13:51,1052,859,157,00:7:41,1419,1122,204,00:5:00,1271,1015,177,FIN,05:11:42,787,689,
816,Gilson Brioli,Brazil,Male,M45-49,05:47:12,959,810,145,00:59:54,1430,1136,208,02:32:07,494,451,72,02:05:35,881,727,127,00:4:58,1193,935,154,00:4:38,1224,983,167,FIN,05:11:42,788,690,
610,Gabriel Oliveira Correa,Brazil,Male,M40-44,05:36:42,835,713,153,00:48:55,1319,1058,222,02:48:02,959,828,186,01:51:43,534,462,97,00:4:24,1068,839,192,00:3:39,983,800,178,FIN,05:11:51,789,691,
389,Janiffer Yoneyama,Brazil,Female,F35-39,05:22:54,670,84,29,00:42:03,1004,163,40,02:42:08,807,98,28,01:51:55,538,73,26,00:3:27,718,135,33,00:3:21,858,157,38,FIN,05:11:51,790,99,
1117,Pedro Betti Paiva,Brazil,Male,M18-24,05:11:58,537,477,15,00:39:29,829,699,21,02:38:26,692,621,18,01:47:30,409,355,13,00:3:35,781,631,19,00:2:58,692,575,20,FIN,05:11:58,791,692,
134,Stayllon Patrick De Souza E Silva,Brazil,Male,M35-39,05:28:29,751,645,147,00:51:54,1373,1093,221,02:47:45,950,820,171,01:42:35,305,269,76,00:3:52,903,721,149,00:2:22,398,335,90,FIN,05:12:03,792,693,
1172,Carlos Jadson Teixeira Rogerio,Brazil,Male,M25-29,05:14:20,570,504,49,00:40:16,885,743,65,02:43:42,839,735,63,01:42:14,298,263,26,00:3:57,930,741,66,00:4:11,1136,921,77,FIN,05:12:06,793,694,
995,Priscila Damasceno,Brazil,Female,F45-49,05:39:37,880,130,19,00:43:26,1088,193,33,02:51:41,1045,156,26,01:57:46,692,113,15,00:3:35,785,151,24,00:3:08,774,141,26,FIN,05:12:10,794,100,
1601,Antonio Carlos Marques Gundim,Brazil,Male,M55-59,06:04:30,1127,931,25,00:42:44,1043,863,25,02:41:35,790,697,14,02:28:23,1245,1008,27,00:5:38,1314,1032,26,00:6:10,1370,1088,30,FIN,05:12:11,795,695,
1566,Eduardo Luiz Da Silva Lara,Brazil,Male,M50-54,05:53:27,1026,858,51,00:36:27,573,490,25,02:49:46,1001,861,51,02:17:26,1107,900,51,00:5:41,1320,1038,73,00:4:08,1125,915,59,FIN,05:12:12,796,696,
683,Alex Sander Casati,Brazil,Male,M40-44,05:37:05,837,715,154,00:35:34,490,425,95,02:44:37,860,752,163,02:09:39,978,804,176,00:4:06,971,772,176,00:3:09,780,638,139,FIN,05:12:12,797,697,
568,Guilherme Marques De Souza,Brazil,Male,M40-44,05:37:12,838,716,155,00:44:44,1162,950,198,02:31:46,481,440,94,02:09:28,974,801,174,00:6:11,1370,1081,233,00:5:03,1276,1019,222,FIN,05:12:18,798,698,
548,Ezequiel Strassburger,Brazil,Male,M40-44,05:37:13,839,717,156,00:52:36,1387,1105,234,02:31:01,450,412,90,02:07:09,920,757,165,00:3:06,561,468,108,00:3:21,866,707,154,FIN,05:12:19,799,699,
485,Ketima Figueiredo,Brazil,Female,F40-44,05:31:24,784,112,25,00:45:30,1198,225,53,02:40:08,745,80,13,01:59:06,723,118,26,00:3:22,684,126,29,00:3:18,839,154,37,FIN,05:12:22,800,101,
1492,Helton Garcia,Brazil,Male,M50-54,05:53:41,1030,861,52,00:39:15,804,682,43,02:56:47,1151,969,62,02:10:16,987,810,44,00:3:51,894,712,50,00:3:32,940,764,41,FIN,05:12:24,801,700,
1493,NADER MORHY,Brazil,Male,M50-54,05:53:43,1031,862,53,00:33:32,334,296,13,02:52:18,1058,902,52,02:20:36,1161,940,57,00:3:12,609,505,22,00:4:06,1112,904,57,FIN,05:12:26,802,701,
1307,George Lucas Dolcinotti,Brazil,Male,M30-34,05:23:38,681,595,97,00:43:02,1063,877,144,02:48:59,984,849,137,01:44:58,351,308,47,00:4:37,1118,875,139,00:2:02,225,188,37,FIN,05:12:28,803,702,
1083,Verena Saeta,Brazil,Female,F25-29,05:12:34,543,62,6,00:35:44,507,68,10,02:38:46,697,73,5,01:51:21,523,71,7,00:3:28,734,138,11,00:3:16,828,151,14,FIN,05:12:34,804,102,
755,Marco Ettore Gentili Nascimento,Brazil,Male,M40-44,05:37:36,846,723,157,00:42:42,1037,861,184,02:37:30,660,595,128,02:09:49,980,806,177,00:4:06,973,773,177,00:3:29,916,747,165,FIN,05:12:41,805,703,
695,Wagner Sidnei Azara Filho,Brazil,Male,M40-44,05:37:40,848,725,158,00:33:59,372,325,75,02:55:50,1127,949,208,02:00:49,771,639,144,00:3:39,809,654,153,00:3:23,883,720,160,FIN,05:12:44,806,704,
650,Renan Pastore Silva,Brazil,Male,M40-44,05:37:44,849,726,159,00:32:55,299,264,64,02:48:35,976,842,189,02:08:26,948,780,171,00:4:32,1101,860,198,00:3:16,830,679,147,FIN,05:12:48,807,705,
596,Antonio Felippe Martoneto,Brazil,Male,M40-44,05:37:48,850,727,160,00:47:51,1284,1036,219,02:37:17,650,586,127,02:04:06,847,699,152,00:6:00,1353,1068,232,00:2:35,522,435,87,FIN,05:12:52,808,706,
873,Leonardo David Crema Miranda,Brazil,Male,M45-49,05:48:30,971,817,146,00:44:07,1132,925,165,02:42:52,819,719,129,02:13:28,1042,849,152,00:4:33,1103,862,136,00:3:30,919,750,117,FIN,05:12:52,809,707,
872,Ademar Dangone,Brazil,Male,M45-49,05:48:40,974,820,147,00:39:28,826,697,116,02:51:44,1047,891,167,02:07:12,922,759,134,00:5:16,1256,986,167,00:5:00,1272,1016,178,FIN,05:13:01,810,708,
827,Guilherme Brochado De Farias,Brazil,Male,M45-49,05:48:40,975,821,148,00:38:40,757,639,106,02:48:27,972,838,156,02:14:59,1074,878,160,00:3:04,532,442,69,00:3:30,920,751,118,FIN,05:13:01,811,709,
763,Ronaldo Alves Ferreira Filho,Brazil,Male,M40-44,05:37:59,853,730,161,00:36:38,588,503,116,02:54:05,1092,924,202,01:59:49,747,621,137,00:3:49,884,702,161,00:3:38,979,796,176,FIN,05:13:02,812,710,
691,HYGOR NEVES FERREIRA,Brazil,Male,M40-44,05:38:04,854,731,162,00:32:06,251,218,49,02:45:37,885,770,167,02:14:59,1075,879,192,00:2:49,402,339,73,00:2:34,517,432,85,FIN,05:13:07,813,711,
1277,Victor Hugo Ramos Reis,Brazil,Male,M30-34,05:24:22,687,601,98,00:41:04,942,791,126,02:46:59,929,804,131,01:48:58,453,393,65,00:4:08,981,780,123,00:3:13,802,656,111,FIN,05:13:10,814,712,
667,RENATO MAGALHAES MAIA,Brazil,Male,M40-44,05:38:09,856,732,163,00:39:48,849,712,156,02:36:00,615,555,120,02:15:45,1089,890,193,00:3:27,726,590,134,00:3:09,781,639,140,FIN,05:13:11,815,713,
145,Allan Piva Deligente,Brazil,Male,M35-39,05:29:51,768,659,148,00:34:23,408,355,71,02:30:41,440,402,99,02:19:21,1138,926,188,00:2:15,176,146,38,00:3:11,790,647,154,FIN,05:13:21,816,714,
1444,Maria Andreia Lopes De Freitas,Brazil,Female,F50-54,05:47:37,966,152,7,00:42:09,1011,168,9,02:48:45,978,135,7,02:09:31,976,174,6,00:3:44,839,168,9,00:3:28,909,168,9,FIN,05:13:24,817,103,
959,Franklin Gomes,Brazil,Male,M45-49,05:49:17,985,827,149,00:50:08,1344,1076,196,02:43:35,837,733,133,02:06:39,908,749,131,00:5:06,1227,963,161,00:3:49,1038,845,137,FIN,05:13:35,818,715,
876,Marcio Akui,Brazil,Male,M45-49,05:49:21,986,828,150,00:43:54,1117,914,162,02:44:26,856,749,136,02:13:38,1046,853,154,00:3:46,857,682,109,00:3:37,970,789,130,FIN,05:13:38,819,716,
1158,Victor Sotero Vasconcelos De Moraes,Brazil,Male,M25-29,05:15:59,590,519,50,00:37:55,716,603,56,02:31:56,487,445,38,02:00:47,769,637,58,00:2:43,358,300,24,00:2:38,545,454,46,FIN,05:13:44,820,717,
214,Guilherme Do Vale Andrade,Brazil,Male,M35-39,05:30:21,770,661,149,00:34:32,412,359,74,02:28:05,368,340,83,00:0:0,,,,00:3:06,557,464,101,00:0:0,,,,FIN,05:13:49,821,718,
784,Bruno Vitorio,Brazil,Male,M45-49,05:49:37,988,830,151,00:42:01,1003,841,146,02:46:20,903,784,143,02:12:06,1019,832,149,00:3:47,865,690,111,00:5:24,1316,1048,187,FIN,05:13:53,822,719,
757,Wagner Sobral,Brazil,Male,M40-44,05:38:55,871,746,164,00:45:53,1215,985,208,02:46:28,908,787,175,01:58:10,704,590,130,00:3:51,896,714,165,00:4:33,1212,977,218,FIN,05:13:54,823,720,
1141,rafael mendes,Brazil,Male,M25-29,05:16:12,594,522,51,00:44:46,1163,951,78,02:37:38,668,603,52,01:49:06,457,397,39,00:2:36,307,253,19,00:2:05,259,218,28,FIN,05:13:57,824,721,
951,Robson Shinji Yanagawa,Brazil,Male,M45-49,05:49:44,989,831,152,00:41:47,990,831,142,02:50:11,1008,865,162,02:11:10,1003,821,146,00:3:11,598,495,82,00:3:26,897,731,113,FIN,05:13:59,825,722,
888,Jorge Oliveira Correia Junior,Brazil,Male,M45-49,05:49:58,995,835,153,00:36:29,576,492,76,02:47:55,954,823,149,02:13:36,1045,852,153,00:6:15,1377,1085,193,00:5:43,1346,1069,195,FIN,05:14:12,826,723,
1030,Solange Bressan,Brazil,Female,F45-49,05:41:53,904,138,20,00:39:25,820,129,20,02:52:46,1069,160,27,02:03:51,840,147,22,00:3:33,762,143,21,00:2:19,364,58,5,FIN,05:14:15,827,104,
1257,Saulo Martins Costa,Brazil,Male,M30-34,05:25:30,701,614,99,00:39:09,795,674,110,02:32:56,517,469,71,02:08:28,949,781,135,00:3:05,538,446,67,00:1:52,140,119,24,FIN,05:14:16,828,724,
403,Adriana Fogagnolo Mauricio,Brazil,Female,F35-39,05:25:25,698,87,30,00:28:50,86,11,2,02:53:15,1077,163,41,01:56:42,663,105,33,00:3:57,925,189,43,00:2:41,562,97,29,FIN,05:14:17,829,105,
615,Alexandre Leite Dos Santos,Brazil,Male,M40-44,05:39:25,877,748,165,00:41:21,961,808,173,02:46:52,923,798,178,02:04:57,866,717,157,00:3:49,885,703,162,00:2:26,441,370,70,FIN,05:14:22,830,725,
445,Jussara Oliveira,Brazil,Female,F40-44,05:33:38,809,117,26,00:43:47,1112,201,45,02:41:39,791,94,19,02:01:50,797,139,30,00:2:47,385,63,15,00:3:36,965,181,45,FIN,05:14:28,831,106,
1599,Rodrigo Loures,Brazil,Male,M55-59,06:07:17,1145,946,26,00:41:44,984,826,23,02:56:02,1135,955,25,02:20:58,1165,944,25,00:4:58,1191,933,21,00:3:36,959,779,20,FIN,05:14:34,832,726,
1388,Paulo Henrique Silveira Franca,Brazil,Male,M30-34,05:26:10,709,617,100,00:38:57,780,660,105,02:37:29,655,591,95,01:58:06,703,589,98,00:7:19,1412,1116,180,00:4:20,1160,938,154,FIN,05:14:54,833,727,
1127,Italo Peixoto Guedes,Brazil,Male,M18-24,05:14:59,582,513,16,00:37:58,720,606,19,02:30:33,435,398,11,02:01:39,793,655,18,00:2:52,435,371,15,00:1:57,185,155,5,FIN,05:14:59,834,728,
377,Bruna Duarte Lopes,Brazil,Female,F35-39,05:26:09,708,92,31,00:41:45,985,159,37,02:45:24,879,114,33,01:52:59,562,79,27,00:3:22,683,125,30,00:2:40,556,94,27,FIN,05:14:59,835,107,
1395,Pedro Henrique De Oliveira Goncalves,Brazil,Male,M30-34,05:26:19,713,618,101,00:45:48,1212,983,162,02:54:45,1102,932,152,01:38:11,203,185,35,00:4:03,958,762,117,00:3:33,945,767,128,FIN,05:15:03,836,729,
590,Felipe Pires,Brazil,Male,M40-44,05:40:11,884,754,166,00:35:38,498,433,97,02:46:17,901,782,174,02:09:11,967,794,173,00:5:05,1226,962,212,00:4:00,1088,884,196,FIN,05:15:04,837,730,
324,Jean Fernandes Cavalheiri,Brazil,Male,M35-39,05:31:43,787,675,150,00:40:31,910,766,158,02:51:08,1032,881,185,01:52:38,553,478,113,00:3:38,800,647,140,00:3:47,1029,837,185,FIN,05:15:07,838,731,
887,Lício Eduardo Oliveira,Brazil,Male,M45-49,05:51:02,1004,839,154,00:40:57,936,786,137,02:55:34,1119,942,179,02:04:09,849,701,122,00:5:10,1238,972,163,00:5:11,1295,1034,184,FIN,05:15:09,839,732,
1309,Alexandre Jayme Paniago,Brazil,Male,M30-34,05:26:32,718,622,102,00:36:59,621,526,77,02:42:07,806,709,115,02:00:06,755,627,104,00:4:03,959,763,118,00:3:18,836,684,116,FIN,05:15:16,840,733,
505,Lucas Aguiar Coelho,Brazil,Male,M40-44,05:40:26,888,758,167,00:47:08,1258,1016,215,02:47:20,936,811,181,01:59:08,725,606,131,00:3:30,743,602,139,00:3:20,849,695,151,FIN,05:15:18,841,734,
1034,Patricia Bezerra,Brazil,Female,F45-49,05:43:11,917,142,21,00:46:50,1249,240,46,02:37:55,677,68,7,02:12:00,1017,187,35,00:3:39,804,155,25,00:2:46,601,103,15,FIN,05:15:27,842,108,
1607,Henrique Cesar Matos Lopes,Brazil,Male,M60-64,06:25:10,1244,1022,12,00:50:42,1358,1083,19,02:56:00,1134,954,10,02:27:21,1230,995,12,00:4:58,1196,937,14,00:6:10,1368,1086,17,FIN,05:15:31,843,735,
1268,Gustavo Gomes Figueiredo,Brazil,Male,M30-34,05:27:08,730,628,103,00:42:19,1022,853,138,02:37:46,670,605,97,01:59:42,741,616,102,00:4:00,943,751,112,00:3:21,859,702,120,FIN,05:15:50,844,736,
553,Bruno Leuzinger,Albania,Male,M40-44,05:41:07,893,760,168,00:40:46,929,784,163,02:53:28,1082,916,200,01:59:51,748,622,138,00:3:10,587,488,112,00:3:52,1051,855,191,FIN,05:15:56,845,737,
689,MARCELO DE ALMEIDA FERES VIEIRA,Brazil,Male,M40-44,05:41:18,895,762,169,00:41:20,958,806,171,02:58:28,1186,989,215,01:53:31,573,491,105,00:3:43,834,667,155,00:4:16,1143,925,206,FIN,05:16:06,846,738,
